"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-11-12",,,,,,,,,,,,,"3.6",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-11-13",,,,,,,,,,,,,"3.6",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-11-14",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-11-16",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-11-17",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-11-18",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-11-19",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-11-20",,,,,,,,,,,,,"28.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-11-21",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-11-22",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-11-23",,,,,,,,,,,,,"0.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-11-26",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-11-27",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-11-28",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-11-29",,,,,,,,,,,,,"1.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-11-30",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-01",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-02",,,,,,,,,,,,,"11.7",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-03",,,,,,,,,,,,,"5.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-04",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-05",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-06",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-07",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-08",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-09",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-10",,,,,,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-11",,,,,,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-12",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-13",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-14",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-15",,,,,,,,,,,,,"5.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-16",,,,,,,,,,,,,"1.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-17",,,,,,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-20",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-21",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-22",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-23",,,,,,,,,,,,,"2.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-24",,,,,,,,,,,,,"52.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-25",,,,,,,,,,,,,"0.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-26",,,,,,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-27",,,,,,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-28",,,,,,,,,,,,,"4.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-29",,,,,,,,,,,,,"0.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-30",,,,,,,,,,,,,"14.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2015-12-31",,,,,,,,,,,,,"5.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJHD0002","KEARNY 1.7 NW, NJ US","40.772892","-74.140926","29.0","2016-01-01",,,,,,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-01",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-02",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-03",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-04",,,,,,,,,,,,,"21.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-05",,,,,,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-06",,,,,,,,,,,,,"0.0","T,,N",,,"0.0","T,,N","0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-07",,,,,,,,,,,,,"0.5",",,N",,,"5.0",",,N","5.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-08",,,,,,,,,,,,,"0.0","T,,N",,,"0.0","T,,N","0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-09",,,,,,,,,,,,,"1.3",",,N",,,"28.0",",,N","28.0",",,N",,,,,,,,,,,,,,,,,"1.3",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-10",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N","13.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-11",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N","0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-12",,,,,,,,,,,,,"0.5",",,N",,,"0.0",",,N","0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-13",,,,,,,,,,,,,"7.4",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-14",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-15",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-16",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-17",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-18",,,,,,,,,,,,,"0.0","T,,N",,,"0.0",",,N","3.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-19",,,,,,,,,,,,,"49.8",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-20",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-21",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-22",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-23",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-24",,,,,,,,,,,,,"19.8",",,N",,,,,"69.0",",,N",,,,,,,,,,,,,,,,,"15.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-25",,,,,,,,,,,,,"0.0","T,,N",,,"0.0","T,,N","15.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-26",,,,,,,,,,,,,"0.0","T,,N",,,"0.0","T,,N","13.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-27",,,,,,,,,,,,,"16.0",",,N",,,"142.0",",,N","142.0",",,N",,,,,,,,,,,,,,,,,"16.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-28",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N","127.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-29",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N","122.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-30",,,,,,,,,,,,,"2.3",",,N",,,"23.0",",,N","137.0",",,N",,,,,,,,,,,,,,,,,"2.3",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-01-31",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N","124.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-02-01",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-02-02",,,,,,,,,,,,,"29.0",",,N",,,"152.0",",,N",,,,,,,,,,,,,,,,,,,"37.1",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-02-03",,,,,,,,,,,,,"0.0","T,,N",,,"5.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-02-04",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-02-17",,,"   13",",,N",,,"2.8",",,N",,,,,,,,,,,"152.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-02-18",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-02-19",,,,,,,,,,,,,"0.0","T,,N",,,"3.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-02-20",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-02-21",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-02-22",,,,,,,,,,,,,"15.7",",,N",,,"104.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-02-23",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-02-24",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-02-25",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-02-26",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-02-27",,,,,,,,,,,,,"0.0","T,,N",,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-02-28",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-03-01",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-03-02",,,,,,,,,,,,,"10.7",",,N",,,"94.0",",,N",,,,,,,,,,,,,,,,,,,"11.9",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-03-03",,,,,,,,,,,,,"0.0","T,,N",,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-03-04",,,,,,,,,,,,,"18.0",",L,N",,,"38.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-03-05",,,,,,,,,,,,,,,,,"64.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-03-06",,,"    3",",L,N",,,"26.9",",L,N",,,,,"15.2",",L,N",,,"152.0",",,N","279.0",",,N",,,,,,,,,,,,,,,"15.2",",,N","15.2",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-03-07",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-03-08",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-03-09",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-03-10",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-03-11",,,,,,,,,,,,,"9.9",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0018","PALISADES PARK 0.2 WNW, NJ US","40.848094","-74.000247","21.3","2015-03-12",,,,,,,,,,,,,"0.0",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
